donor,arbi,zksync,total,exclude
0xb0be6017ba475b0f1d2afb66709e2fd913712eab,0,10.034,10.034,
0x70a9f1431bec987fe96571b62b24cf31187e7ee6,0,3.46,3.46,
0xef9382ca730e1c9cbc6eb340e5747cf4a8e3b6b8,0,17.3,17.3,
0xdf1691c0df5f253091dca3c662488f7214f8b97c,0,20,20,
0x42af6f41e5b57c7363955108d1dd0fcfc196bffa,0,1,1,
0x88144528b73444d024baf0c4fffe18e858ca98cd,0,3,3,
0x37f988f335f5bb8ad29b0ed1ddff66dd6f1378ef,0,1.5,1.5,
0xab0653898c8250d38f939eb50e5350eb0cdb12c7,0,0.0174384,0.0174384,
0x7d75d194a01dc7af1574fdfc319e7cb378357d3e,0,0.018338,0.018338,
0x12cb45e69fdd02034ae3ed66350f314f7632ba4d,0,0.01730865,0.01730865,
0xd442466c89ca346bc432db5fd00a6fb2adee120b,0,0.0175768,0.0175768,
0x82d1fd5bee6e86d6d898fd1c067058d22c9eafd0,0,0.00519,0.00519,
0x05522b0577237c01195f951927525d9705f4b1de,0,0.01749376,0.01749376,
0x8a676303d4e034a7872991c50f4062bbda10d3a1,0,0.00346,0.00346,
0xac2308a6fa0e355bc450bbcdc46ef1e2de25ad39,0,0.0178709,0.0178709,
0x04bb03582c0f2e6438eee235134c05c5cfef6fa1,0,0.020933,0.020933,
0x41cbd8b806ccc63f6974fa8041eb0ad34f2d9985,0,0.00173,0.00173,
0x82ce1bfe38b0d66abdc4fbd4aecf6bd95d6355e5,0,0.3633,0.3633,
0x8fe2f0fd8c917ae8743cdf97200ce410538231cf,0,0.3979,0.3979,
0x33ae517e27514f46b61bb1053158d08b54382a27,0,0.4325,0.4325,
0x8798fca42ab623060564b2102b0ab636215a4621,0,0.01904903,0.01904903,
0xc7bad87d2d3987a3c992621910b099da5859f74e,0,0.4844,0.4844,
0x4efe0d2ed8346eaf318ffc97c246eced25024078,0,0.01749203,0.01749203,
0xf9db0c64097d86938eeff1134090e90efdce6aa3,0,5.19,5.19,
0x6517556c698c2f207854978dfd9e3ad543d8d5ba,0,0.519,0.519,
0x1b38ab1713747b9361c8f14a1b0bc6a3f20fc6d7,0,0.0178536,0.0178536,
0xb14ad6fda72f63f11fe7e7642ac21592c2459996,0,0.017492203,0.017492203,
0x8318990fba5fd78d7c963924fc4f4eaade5c3df9,0,1.59,1.59,
0x25590ddabd48e9c768b7209ace8af69160ddef74,0,0,0,
0x3d4aed6f2b7e0f22f0c59992d78d7bbbe478f255,0,0.01769963,0.01769963,
0x2656914bdddce16e5674d81ef3d2fa458110aef7,0,0.01749376,0.01749376,
0xe22d0f70b085874f9517f976e561e45f83bf131e,0,0.01770655,0.01770655,
0x732823639fc1fed8bcbea208e60b2d9855a4d1fb,0,0.01766676,0.01766676,
0x7ed79f52680d0b5c70c6ee14c2924169113e4ddc,0,0.018165,0.018165,
0x836ced45305c8b7aaa8d02f85e181a5af1342c32,0,0.017684406,0.017684406,
0x5065bae38b6e5de3c0d68778fadbb81ca6c1c236,0,0.01768406,0.01768406,
0x6c824ed2820264b1aaa71546517f4af649fb5f72,0,0.0176633,0.0176633,
0x5b6507f81a456c2407843e86e0a6a7dc23cbfdb2,0,0.01745224,0.01745224,
0xf5710774fe287539e825769f5d0c28dd0a4f6b8b,0,0.0176633,0.0176633,
0x28fa135444f73832a4fe8663705b27f65b8b83c9,0,0.0184418,0.0184418,
0x0da6cda6f4a2561a23c84766be1edfc702d69d0c,0,0.0176806,0.0176806,
0x3d9632720bd73582ce1a5d711aacf9111f54b3a0,0,0.017646,0.017646,
0xe56d994760da97cf5e0259350517370ef248645a,0,0.021279,0.021279,
0x03f156ab530180b9c6392268e8325c4a845c5459,0,0.01922203,0.01922203,
0xdbda947525a15a300e13428f1bbd86202d6d79a3,0,0.02076,0.02076,
0xb71d31f0bb1c37a6663ef8f346e98918dd8ae2ac,0,1.903,1.903,
0xce19e0b73c88a2199fb2b3a934e8a62b22b71cc4,0,0.017646,0.017646,
0xe46410d5789562cc88d27befecf7c0f28dc4b325,0,0.019203,0.019203,
0x54f014f685966c788e14feffae6e399113e0d98e,0,0.01903,0.01903,
0x71acc2c719778bfb26cc8599a1454187ad3e6ed6,0,1.73,1.73,
0xd2a64504de3c066e9081061fa4d188645c61ebc1,0,0.017819,0.017819,
0x6675f3d12d2aa6c21c4f2f372c68d08423a0c543,0,1.73,1.73,
0x57f3032fe8c66899ad878ed95e60014e50677dbe,0,0.0173,0.0173,
0x815874e2f204d5f15ab23e7a080f7d207ed50bbb,0,1,1,
0xf8614ace8814cdd15a8016dbf40bdb28d71cdefb,0,0.018338,0.018338,
0xe7f4161abebe2683d7f4590a76d41a067518e167,0,0.0176806,0.0176806,
0xf4eeb4d6b029effa2b79e279f94c08be50437d78,0,1.37,1.37,
0x9e3d5629da69815e7904fafa83327bded22d96b9,0,0.0176979,0.0176979,
0x1cbcd7960da5605fa8fee5f13a12329d8f1ae29f,0,0.0178709,0.0178709,
0x89ab0bfe245bdbd96e61d28236f7fc6d60c37077,0,0.0176806,0.0176806,
0xc1a977fb2ee2fc7e8edda8b55fdacf1daef19e29,0,0.02076,0.02076,
0xb38ec04ddd3249a3a3574aac26e9ad325f1cc19c,0,0.017819,0.017819,
0xc54cb1f3a19a41b1e1babd25a65c42463f0ce92d,0,0.017646,0.017646,
0x76e9b4a0c99df83f18d190a3df7679804672ff3c,0,6.6,6.6,
0x8639a23fb59711c14b4e8a106ce39667bab71843,0,1.73,1.73,
0xd8013edaa751d7a4c56d2041833c65cd97bbc5c3,0,0.0173,0.0173,
0x5c4f2f69389fbde8e53f2ea98e7849b76bf1f810,0,0.3315054891,0.3315054891,
0x6e76e771b379ce942047f32fe9a84eac42eb072c,0,0.7405260675,0.7405260675,
0x03ef53633783159fb76a86261cb32b39c070b24d,0,0.0173,0.0173,
0x135d498a1a0a6980a91ff0d5658f52bd5eaeaf0b,0,0.5384482275,0.5384482275,
0x67ac19ee061214eed11d92a36c0165e1251fd725,0,0.0173,0.0173,
0xe2599f3ceccf8ab6d9c079d103ca2417385734ce,0,1.73,1.73,
0xe7c8c970cc8fbffdb1387f6949e28a12db12da27,0,0.0173,0.0173,
0xb0d9cf48ffee0a6bdc49954b5e77058cdafb9532,0,0.01903,0.01903,
0x4aa2ac0e2ec8aa8dd0f65558fd95202d86c8d5e2,0,0,0,
0x63d612aa37942803ba62e03c2f6fde6b061f6a6f,0,1.1,1.1,
0x295d162f0186b0e62e15f2b926a86aca5191e68d,0,0,0,
0x7dfe7b31546dfb4f00459a78bf017bc23e38c8e6,0,0,0,
0x14b6555910fa62895e16f68beb9e0a7a8866619d,0,0.18,0.18,
0xf2b3fe314612021c425a5fedcb1e6e7c5f4a18ba,0,0.11,0.11,
0x41d24fe83678202c55136e0b69af7bc37bc1d613,0,1,1,
0x3e8786cf5c01d502c442599fd6b7370e516373a3,0,0,0,
0x5e1c8b9fe6398889149c5d158cb2c08dd2df6dca,0,0,0,
0x341ffff810e34920bc15bc529a5d8e199d0c1194,0,0.32,0.32,
0x448fda59cda7c93d8e4476acf0847f27e9e2c605,0,0,0,
0x606b31da050b2eebaa1c79f2076b23d69a2de4c2,0,1.73,1.73,
0x57d1b3a9fa46067378720ddd6ac5286025327057,0,1.038,1.038,
0x84a055539b8dffd21edb969db4c966dab6b8c574,0,1.038,1.038,
0xc5a7facfe35408b53d52312ff05ca172dd89ff44,0,0,0,
0xd897228560a05a3148e6629d2f9a83803b3a2074,0,0,0,
0x8e42e552156eed7cceb205f1f8ab8c99ceac5245,0,4,4,
0x667ac63c76dda80c59ea6d6d65c6179946e917c7,0,1.038,1.038,
0x3ee3eb1acc795c42e04f078d61d317d6d82efc42,0,1.903,1.903,
0x5fac655d080fd59a43176f930d673247f4a549e0,0,0,0,
0x189266ece2d00974f671f3758a1f88b1256e9840,0,0.346,0.346,
0xd2758274c7007185069daf8fb324235fed402234,0,0.567378,0.567378,
0x079a9af5a1d56da42f8e3dc578b810876a1e0c6a,0,11,11,
0x68331b0acf1ad7be936feb798db87a3132a1071a,0,1.73,1.73,
0x66a05bbd613dd47f82578bda7ad4d41a9977e36f,0,0.173,0.173,
0xf3677592dd07926509b39979856b68113c4c3500,0,0.173,0.173,
0x1d0390ab30a8c408167c5fbe8409d47450f500e2,0,0.173,0.173,
0x20478752666437d5681aa54e17dd42c33e36278a,0,25,25,
0x8f8b0aeb2f31420788f18521bac32225aef2167d,0,1.019561833,1.019561833,
0xf53796cca87b4274edc634becd28c5f41d7db9d2,0,9.000032,9.000032,
0xcc660c5d19411c79979e86fc2d05d5a348d6c9a9,0,5.19,5.19,
0xbf94446645f5792d726591cac6cd96061a5624a9,0,1.038,1.038,
0x83551f58b76a8f3b843739827068e046773dbc3d,0,0.5007989625,0.5007989625,
0xbbb6ea7f618f97c9c809f0982617d39f1895a482,0,2.002314815,2.002314815,
0x004ce29ac9abef2a3feef9390714a33d8c8ff2e3,0,1.038,1.038,
0x26cb9d7bc05edd3647f6cdd6ef87a101a3dd5891,0,1.73,1.73,
0xdd2cb5e92e39f54de06846539dcce9876db948ec,0,1.73,1.73,
0xdeaa7640157740f2f762ed0fc78fc01800a436da,0,1,1,
0xc2a96c186a2a01682a30d14dfbe3a18aa1e37dcc,0,1.73,1.73,
0x2922cb2fcc4029849fffcea42dfd5c52e80aa82a,0,1.73,1.73,
0xbe577c9e94d6a2598edde9089b78aef5a549cdb8,0,1.73,1.73,
0xda65fe3d9c2f820c8bb42bad6c9d1c7e2366c007,0,1.73,1.73,
0x13c03ab1762d2ee7a87ac8f547976b376c64d6d2,0,0.51208,0.51208,
0x5ebf110d345e4e260ae5db638057c3532405e0b0,0,1.73,1.73,
0x365742b51b64402cc842bf73273e6bc9a7e9998a,0,1.73,1.73,
0xe3085434d24a5317da34b0803b2309f18c3285fb,0,1.49,1.49,
0xdf420a24e010506d2d3402dd8a5b4568085a50e9,0,1.33,1.33,
0xef304be3e36683efd760de1d9bbc2fb5bbdd6056,0,1.66494672,1.66494672,
0x69ecb3182197ac15c2c1ac6e36b7409c6806c437,0,1.73,1.73,
0x34b871e681b044da326796c26df267ee2a7ba483,0,1.807040145,1.807040145,
0x40e993a2d501eda73bb0b5b498fc5882de51007a,0,1.305152713,1.305152713,
0x25ed1709bfd458d92a947eccb85764c0c93bd454,0,1.55,1.55,
0x7c77e0c9a2f7d229ce1fae658b1c7a0a9d55887b,0,2,2,
0x697a665dac6e488835c881fa9f7ab0c42b09bb2d,0,1.402415722,1.402415722,
0x3e6ea1ffa2dc86a896bfbf209cc88490822cab07,0,1.5,1.5,
0x240a69e8d25e2498e9cc979520cc95b10a8423ff,0,1.752887705,1.752887705,
0x9bd215c2530df574657510b2f991d5c326df7c50,0,51.9,51.9,
0x4f0e99e75ff94bec8eeddcb9dc4571b51256a7ae,0,1.73,1.73,
0xe35dacb1b14d6def2cea65518cc1ebfe23b3cd03,0,1.73,1.73,
0x2df2548a6e02602b98df0ce9d4c3638fed1e8c06,0,62.28,62.28,
0xef7a291b7381bc689f227a092f4f503acde5a591,0,1.73,1.73,
0xf18b1ac4bebc52b423ffb25b8f677d51dd903b04,0,7.919584,7.919584,
0x421e1ce9dc3e33b785183bbd43926cb2f8a4842e,0,3.46,3.46,
0xf85d8b1db1f0820cdaa99db3dd75559960e322c1,0,11,11,
0xe5f55468585ef91cf1a87aa3af4c830fa7ae78de,0,3.46,3.46,
0x0de5fff2993f455196917b39b9caf9656d98a1bc,3.8725236,1.038,4.9105236,
0x95deabb361eefceb16fb52858e3731e5427474e0,0,1.020354,1.020354,
0xa67790d5c5e194b7dd0a7ca4370d595b7b901bae,0,31,31,
0x1b93c25575f0e5643ee7abc75d284a45d0999999,0,3.46,3.46,
0x9d12fa0db61d094e22d3b8b0d651935978777777,0,5.19,5.19,
0x43b39ef278c5eb3eae94c895ec1eced89ba0ddad,0,1.73,1.73,
0x1c63a530afbb0607e6b96a7fcedc61590b238999,0,12.11,12.11,
0x8fc02c64c59717ab671341ee4e27b58d748fe8c5,0,0.519,0.519,
0x631ab8eb40588543df900263f864b6376d56a587,0,11,11,
0xaeea4e4fb6fe3cb2257771f6d2067bfb0a0e9a78,0,9.515,9.515,
0xecf5c226d5f985bc131ab7a1971c1b96f509b250,0,20,20,
0x8d34d4d2e3f946e676f3336a12eb48e2d6d69699,0,1.73,1.73,
0x856f4e05ab75f9fa5a235d7b36f12552b4221c62,0,0.173,0.173,
0xfab33ee0b28e4e94bd30d9172a360f691ca05c92,0,1.73,1.73,
0xed04925173fad6a8e8939338ccf23244cae1ff12,0,4.970378841,4.970378841,
0xed655882f0861d3488e32e52951c601fba8f96cd,0,1.1,1.1,
0x962e83b1ed1f5826a03ce6f25c1618f5ccd23cfb,0,1.094018,1.094018,
0x03a13b51afedaac32fd63092c0dc75e00536096d,0,10.38,10.38,
0xca255583b906e1b4298358de91701ee4e1b37ea9,0,30,30,
0xb46a907d82dac111dd61595c6cb547a201a91cd0,0,2,2,
0x3c1c14d84e3c3f26399bc1646f243a9268bafb45,0,0.173,0.173,
0xf20c7bde4bdbcb3acdb38fc828aa045347ef89c8,0,0.865,0.865,
0x2a3c63993f32c2b1e7e4d985ce1461874a80672f,0,0.346,0.346,
0xc11e8d3980184e03fc786fb8d7ebd12c6cd53b54,0,0.346,0.346,
0xfc379a510581ef42104d4caffe4597a3c9d14181,0,0.346,0.346,
0x168fb9ffceaf175a4279c809b139459c4c4b70f5,0,17.3,17.3,
0xefe00901234f51820d7ceb4ad323e25827a7853c,0,10.272493,10.272493,
0xe7e601ed1583752c1d2e1381bfb8a41bc0e0eb9d,0,0.346,0.346,
0x40b6e45b110426176d530deac41a494802969d86,0,5.02,5.02,
0xee8f42f3b375ff8bfef1e8abd34c8aced3927f28,0,86.5,86.5,
0xf27d42e026a206ea14d786d772190b2e3855831d,0,5.01,5.01,
0xffee42fe5f92be5afddde2b984597f046f04b572,0,10,10,
0x645991016e9c0c214bb813417b66c68091fc5a58,0,4.9824,4.9824,
0xd200fd5a5924598041ee18821dfa8b5e9823f9c8,0,0.173,0.173,
0xeecdade5737bd000e40aaa3d161a0ed6a180db2f,0,0.173,0.173,
0xb1d06d48ded2e2563d9cf30ec2c54d66e73ada69,0,0.173,0.173,
0xc584f0bbb933493481c316066d4ff83b538022f2,0,0.173,0.173,
0x6c86705c8aabbf90db22b268e752cf9cc9e43320,0,1,1,
0xcf83d0c22dd54475cc0c52721b0ef07d9756e8c0,0,10.02886923,10.02886923,
0x3e60957484b153381271384ede4e777d0a907add,0,0.173,0.173,
0x627ab859d40461d892a6e6cf7ed43b9dc8b78bd4,0,0.173,0.173,
0x42267b77adb3b17dcd93942333e28e6317aa77ea,0,0.173,0.173,
0x21d6ef3aecb624adcb875aa8a871be0bf1bb7f45,0,10,10,
0x0c4ad85723e4dfb1c6c215912f5362cc813783bb,0,8,8,
0x66a2974b6f06cc2ad3fcbf2828fc494bd48738a9,0,10,10,
0x7c63f03d03b3a0aaf9606c9c1447774c8cd32594,0,10,10,
0x5f2aecd5e421497c6af1c1088b4a59790d940266,0,10,10,
0xe5a8ddad3aba791c09c415a235cf4441e55a69b0,0,1.73,1.73,
0x27ba574c3587e6b9c1d00b628a82f0ba93ebdbdf,9.095508358,0.519,9.614508358,
0x4558404e91f87ae32497e368e948ba4bf3c6c4bd,0,12.0581,12.0581,
0xb8235c70e3c981497d2a7ca49409e9643700cc47,0,5.0343,5.0343,
0xb2cce45044506a854f0415dfb174f8812a39dfb0,0,10.38,10.38,
0xf3e5c00cb8039c2da38df64e6ff6c9655f232fc4,0,17.3,17.3,
0x47f28bf02e6aeee586bd2b9199ab8539bbd98907,0,11.11,11.11,
0x63eeb58ead8bcd262b2ffde287b36a3533be89f6,0,2.076,2.076,
0xb2123a9cc23e2f75de9f4571120b7a2e3b358f2e,10325.46,0,10325.46,x
0xb38e8c17e38363af6ebdcb3dae12e0243582891d,5077.070152,0,5077.070152,
0xc6596474e61aa237162f4128940d0945a65861cd,1184.481374,0,1184.481374,
0x263397a2559b0bd4e0ef2c7d4195a53f0ca58b9e,1028.138031,0,1028.138031,
0x0cc79c54c36794fc414a16d6cb128b470b9d1db1,800.5698113,0,800.5698113,
0x4a208b704e20f8f7881d68bc34339f63f48ace88,588.4448,0,588.4448,
0x8db62670724849729d9e9def76708b477d2c8c48,501.029559,0,501.029559,
0xa521e425f37acc731651565b41ce3e5022274f4f,499.3829784,0,499.3829784,
0xb81167aa38a07833863d13b6d5f52dac2aee1a26,485.70273,0,485.70273,
0x21e23e40621ec4c0df4bfc017d0b0e7019cc91fc,347.8077767,0,347.8077767,
0x9e366e32b067a15a359c2c63f961ac8405cb8e2f,343.938,0,343.938,
0xf3f51e5c94ed04b6bd85034ae9be30f76abb02d3,340.1003,0,340.1003,
0x2993e1d02b11377f44455aedc618c705acbb0591,300.2601,0,300.2601,
0x358abb5b95f814c833746a2d0e98bbc227cb6e3c,299.750981,0,299.750981,
0xefd9b7bb81c310b8899db7f4e33b72c5a6e24923,280.8315,0,280.8315,
0xf89d7b9c864f589bbf53a82105107622b35eaa40,248.8208857,0,248.8208857,
0xaff4ceab5865e8ae8cbfe405669b6cd5bfbc9dec,207.8994071,0,207.8994071,
0xf2cc0c49d63706c9b738f38e91f65618ad3496e9,200.5145686,0,200.5145686,
0xd262d146e869915444d0f34ecdaabab5ab43007e,200.317,0,200.317,
0x35aa3f733958b7416669303945093c98819f77a6,200.1838,0,200.1838,
0xf2403a773c6bc831aafe00c17d36e2a615f375e2,200.1398,0,200.1398,
0x53ad76dacfade8789684aebb5dc3f7e079bf8596,200.1222,0,200.1222,
0xf6ba1a0d29214822b18ab0feb527856832a34e93,200.1104,0,200.1104,
0xe6a6ee4196d361ec4f6d587c7ebe20c50667fb39,200.1078,0,200.1078,
0x6e70177a37980017767811f8d00a950fa26d6b84,200.0848,0,200.0848,
0x90ff89c637fd1537e151b8ced1d1d0cb94e31ca6,200.0504,0,200.0504,
0xe0ee80f8546ce8ab232f000afcc61e4ebeb4d14e,200.03042,0,200.03042,
0x2880a6bb2cd1df6e03dc8bbfbed009de586c2603,188.4593204,0,188.4593204,
0xbe27e7373ea20b7bf434ba74a94e8b887e30613d,172.77,0,172.77,
0x364e2aea672a791eb516999f16f510b92699a98c,172.472,0,172.472,
0x3dba664efc6a82d234f1332d92bed444c431ec51,171.955,0,171.955,
0x71a15ac12ee91bf7c83d08506f3a3588143898b5,171.946,0,171.946,
0x6018887da486cdfed5baeebfbd1fbbb34f94c7ac,171.912,0,171.912,
0x14a44d92c24bce9c05a7650ec5df15e61f01121b,159.7679087,0,159.7679087,
0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,150.1518,0,150.1518,
0xb6cf6ce254981ac02d6c87598a2c4f1367e78ed9,150.05295,0,150.05295,
0x35174170fa8eb5f09f6a34ee9bafd5c0fdbfc792,147.2673,0,147.2673,
0x476ef21bf2a28e59a3605d1854a1b0a4c87c5296,147.0925,0,147.0925,
0x8697c36fb156c491a28498098d1218ab1f16e3ab,145.17864,0,145.17864,
0x3f291ee5e2e0110eed320ab848cb86b00b96d37c,139.5475617,0,139.5475617,
0xdffef5d853e5e1dad3b909e37ba2dae94087c3cc,123.523407,0,123.523407,
0x1af56e6ce4f72765905586fa567b09ca4813c28d,117.07632,0,117.07632,
0x45c98106503effee78922ba0d36058824327b8e1,110.01056,0,110.01056,
0xfae4d3be88e41950a793eec75b3494cafd687f9e,109.7537837,0,109.7537837,
0x35ba927021b87006dd5cd95f807e745b50d00eca,108.6178287,0,108.6178287,
0x141e3197642c764bef5f19f0b22a6b52c80f5ad2,103.224,0,103.224,
0x6d85e6957944532911083882d352ec500bf52771,103.1094,0,103.1094,
0x5181cdf1bb20da04ba788f82989f29e65b67314a,102.106488,0,102.106488,
0xc1228273c77a4939bcc42a0d8f7b0077228e7f3c,100.2290204,0,100.2290204,
0xfc8333829a69d922b9d691f4d76185bdf4f47642,100.1305,0,100.1305,
0x70924482fd908923c8a7bc3e4c24df76561ea1ea,100.099951,0,100.099951,
0xa60aadf62907bf06dd714781d44bbd4c2d783259,100.097,0,100.097,
0x328e0a007896a4e92642bc7844e55845919085d9,100.0962,0,100.0962,
0x81cc01fbda24f6e99a7fa8812bcbbf2a454ba612,100.0765,0,100.0765,
0x99ed04c212dd3929e9063bd78b26ef41858cb62c,100.076,0,100.076,
0xdb52fd636cebfef6a8a7423e1b335f244d99a603,100.0706,0,100.0706,
0x7fa77093e83c9292c2357ea799ac2c57ec138203,100.0678,0,100.0678,
0xd21b6b2ae0254060044024dc7e6929e8e08f07b9,100.0671,0,100.0671,
0x09b3eb5388857304e3b98c15f74eae982bca9ba0,100.0617,0,100.0617,
0x5fcb7f43222822f319845d542c59c19372fe1299,100.0567,0,100.0567,
0x62b979923922045fb5a77bed9e0753941b1da52c,100.056,0,100.056,
0xca45a18f462c61c3b972b4f8734919122cd29ff8,100.0555,0,100.0555,
0x3930ff400fd1bf12012b62034d5081436f5d4c0b,100.0523,0,100.0523,
0xfd7b50da848f3e3263cfe7f5a2de23530c2cd9fb,100.0144,0,100.0144,
0x2a588d1161468772d19fadbe0485c1f7a69add09,99.9951,0,99.9951,
0x7f2204f49157651f314395f4703622e3fdc8df4e,99.98767138,0,99.98767138,
0x07eac6dc2af876d2f0402f6804cc6ceaa0cd20cd,99.9819,0,99.9819,
0xdb4808d83ac009e903741d2f39de6e63209f3df2,99.9325,0,99.9325,
0x19d90c851d0b78ec2e0156c37c5251c363a3537a,99.9291,0,99.9291,
0x8d3b44bd33a5e8d596c7532bcabcdccf53dd4f6c,99.67135071,0,99.67135071,
0xbaa32387bd55553ec806622d524b12bbb8242a19,99.0933641,0,99.0933641,
0x7e37a19a0cb97bbc9838eaba34c572887bfe88a0,88.24122,0,88.24122,
0x0d0707963952f2fba59dd06f2b425ace40b492fe,88.027192,0,88.027192,
0xdb3ec7b16fd60fb4fdb58a438bd8af57d8d3a91c,86.84,0,86.84,
0xc179e34a183a1b37fa1416ee5330c55957674ca7,86.7675,0,86.7675,
0x1f809a6131f81369157567062d48aea6dd269e18,86.7545,0,86.7545,
0x4109492bd815c3da90d77594bab505204e827aa7,86.5965,0,86.5965,
0x2da11c50ffaa4d939f9bdc9a47d6b54394087319,86.519,0,86.519,
0xe34f0ddfeb104779490d9bd11a199331536b6e9a,86.415,0,86.415,
0xfdd4654d145d988038b47359dc0e5a030ea1262b,86.385,0,86.385,
0xf259687e61f5ff16c735f4b3c11aa42e0e4cda74,86.3695,0,86.3695,
0x8cfa8dd7bd8a1316f145c52d842c09eac212f642,86.0075,0,86.0075,
0xb3ddc2a5b4ebdb7640191906bd4195e23e17142c,85.986,0,85.986,
0xa8ca50f1cd2ad81aed4151c8d6c8b6e13c26a411,85.9795,0,85.9795,
0x4a4eae6b3246fa1768a9cb54609ed4903278858d,85.677,0,85.677,
0x2ca80d745ee534cd63b91d75b37d6f69e9b4f14a,60.5171,0,60.5171,
0x94c6f190e8b570b2f9ce41a5585db6272c2150d2,60.08603738,0,60.08603738,
0x2260c600601a17aa937e36e343df7ce7b89e1ad7,56.4879,0,56.4879,
0x4bf5f4c93af3dcb49622d6bc78dd8dff68cc1565,54.3867,0,54.3867,
0x29e46015ccfe13cfe8dc96d75760a6290df311ee,52.70366,0,52.70366,
0xb67c8aa0c16f929e83eaeb776ca4bef52bc588be,52.1553,0,52.1553,
0x04375d6a50558560149877b081d1751f18bfa56a,51.8157,0,51.8157,
0x00d62832d72c74abf4d3d865498b2bc62cd6de4c,51.7836,0,51.7836,
0x43db7ed667b5019cc5c9117d727eaff485d35eca,51.6225,0,51.6225,
0xaf7706e18abd8af56b1b9fd4d02af130e0d36d53,51.5847,0,51.5847,
0xf6f7c64ee5dd7280b1519f81968375c1442ba036,51.5748,0,51.5748,
0xf9f36902fcec3cd246578e9c491e6ef57d7336f8,51.28810531,0,51.28810531,
0xebffb5e657043c11b6622abec63903959400f881,51.050694,0,51.050694,
0xa670ebdaaa258311a7c33a5bf795f07b97c83430,50.85725,0,50.85725,
0x31ea2730a76c7d480bba0267eb91d02a3087ea88,50.562721,0,50.562721,
0x63619fd02b16fb4fbe1ec4a277e94d55167c035e,50.08010486,0,50.08010486,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,50.07515,0,50.07515,
0xca66b197d337f15f4b949e3201ee833c73665217,50.06795,0,50.06795,
0xfc4a6f7af2ea8a27be847f2d4a3fd4edc34cd19c,50.06335,0,50.06335,
0xd1ffda9c225ddee34f0837bf4d4a441bdd54c473,50.0633,0,50.0633,
0x2ed7cc0236ba832d7dfb190e9bced27de1a034f2,50.0616,0,50.0616,
0xf14729358c35e7a024639ea97aa991b2d577dad5,50.05115,0,50.05115,
0x887c3599c4826f7b3cde82003b894430f27d5b92,50.04895,0,50.04895,
0xdbee1cfa10d706ef868dd2dff97246cb6d73b530,50.0424,0,50.0424,
0xa9c55aa7b68dbc4c9b42e0ab5ce3f22e8a3bcfd6,50.04015,0,50.04015,
0xdcc8f9aa914f9f8b91c6e76da2fbac695720a162,50.0391,0,50.0391,
0x8ea6a9ecbd56dcc4315846cafc6b9c66bb8c815b,50.03905,0,50.03905,
0xb188daddde4df91fd4cc4aadc5334873099d4b94,50.035,0,50.035,
0xe0df5b29044f583aa415c8951655ab930e3dc852,50.0321,0,50.0321,
0xf1b1cf1a44cade3d7a0962d61abdc475f1f3d093,50.03105,0,50.03105,
0x901168296e01613e758433591b82e4d9606feddb,50.02695,0,50.02695,
0xcdaf4f9f8f9141a162f9ca7566fbacd9237718b8,50.0269,0,50.0269,
0xb7e163c290f1301adc7d37b42ed6d7067093516a,50.0245,0,50.0245,
0xc29bb4ca637ad9bf6e758109133ab265f9a898c8,50.01955,0,50.01955,
0x13f852a18b2527e59e7a80eaf9be94670bc0aa10,50.01905,0,50.01905,
0xfb17d5cd85854b6bee89e714591de521f3169de5,50.0156,0,50.0156,
0x3bdde7d9f8b3cc3583a41b5e12244924b371e17f,50.0156,0,50.0156,
0xb6a24debba45bb8326f70b2510b685b4eb2f7763,50.01415,0,50.01415,
0xdd4f053b08cc35f89236a3404abd2c686f699443,50.0127,0,50.0127,
0x79a555b77f09c3de481c4b412c14c25ea78c79b5,49.9959,0,49.9959,
0x75528bf6ed683b0ea4823a26d60c4711d6e2f3ec,49.9929,0,49.9929,
0xf92402bb795fd7cd08fb83839689db79099c8c9c,49.68514654,0,49.68514654,
0x89a3eedd7d92dbe48946f0eb6dce759a64840471,47.046483,0,47.046483,
0x7277d6caf0e4d9b2f49468a44c193fecdc3216a2,44.48581764,0,44.48581764,
0x2edf1b3374234d8bf7e95a01c95b47121b75e17f,43.68225,0,43.68225,
0x892243122ad58227e3949519f21da54e7a4ce308,43.50575,0,43.50575,
0x01f9a987cb6b27dcb88062a35fcf5cecac9ada96,43.46275,0,43.46275,
0xd5733860d7d18fa6598ba2004316ec29d96ea81c,42.978,0,42.978,
0xb0f1ea53b5a501cf882b26ce709908a89907a7f0,40.05532,0,40.05532,
0x51175c854cbb8ef620b31cd571a12283b2e7899c,36.35757,0,36.35757,
0xeae03eb54eb26b38057544895e834af42fc46a69,36.27303004,0,36.27303004,
0x304eb9063fa42bd7841dc7cd6644b12385caa891,34.9094,0,34.9094,
0xe29b7fb40150ea4b7cbc2f22e3acfa67a8da021a,34.9056,0,34.9056,
0xfb7df5bd6bcb858f01119c0c613181b47947b96f,34.6362,0,34.6362,
0x8cd9f9c08c6a3f891bc570f1d6a3dc91c1f62bb0,34.5112,0,34.5112,
0x113b84cda038587f0e7a5e6bdb74cb03cfcc4f23,34.40120812,0,34.40120812,
0x209a23f4022858963226868261d34b11c4580a80,34.3494,0,34.3494,
